Date,Time,Laptime,Laptime(ms),STATUS_MAXMIN,Idc_1(A),Idc_2(A),Idc_3(A)
2026/01/14,10:29:08,1748,1748000,NORMAL,20.329,20.55,20.107
2026/01/14,10:29:09,1749,1749000,NORMAL,20.277,20.349,20.09
2026/01/14,10:29:10,1750,1750000,NORMAL,20.388,20.333,20.256
2026/01/14,10:29:11,1751,1751000,NORMAL,20.207,20.517,20.282
2026/01/14,10:29:12,1752,1752000,NORMAL,20.204,20.193,20.071
2026/01/14,10:29:13,1753,1753000,NORMAL,20.367,20.313,20.145
2026/01/14,10:29:14,1754,1754000,NORMAL,20.499,20.395,20.247
2026/01/14,10:29:15,1755,1755000,NORMAL,20.481,20.363,20.392
2026/01/14,10:29:16,1756,1756000,NORMAL,20.213,20.156,20.343
2026/01/14,10:29:17,1757,1757000,NORMAL,20.372,20.319,20.397
2026/01/14,10:29:18,1758,1758000,NORMAL,20.107,20.5,20.367
2026/01/14,10:29:19,1759,1759000,NORMAL,20.23,20.164,20.166
2026/01/14,10:29:20,1760,1760000,NORMAL,20.402,20.35,20.085
2026/01/14,10:29:21,1761,1761000,NORMAL,20.38,20.185,20.099
2026/01/14,10:29:22,1762,1762000,NORMAL,20.178,20.511,20.155
2026/01/14,10:29:23,1763,1763000,NORMAL,20.356,20.368,20.095
2026/01/14,10:29:24,1764,1764000,NORMAL,20.177,20.395,20.317
2026/01/14,10:29:25,1765,1765000,NORMAL,20.264,20.252,20.064
2026/01/14,10:29:26,1766,1766000,NORMAL,20.422,20.347,20.115
2026/01/14,10:29:27,1767,1767000,NORMAL,20.168,20.163,20.366
2026/01/14,10:29:28,1768,1768000,NORMAL,20.438,20.226,20.1
2026/01/14,10:29:29,1769,1769000,NORMAL,20.457,20.204,20.076
2026/01/14,10:29:30,1770,1770000,NORMAL,20.437,20.206,20.125
2026/01/14,10:29:31,1771,1771000,NORMAL,20.19,20.535,20.338
2026/01/14,10:29:32,1772,1772000,NORMAL,20.381,20.524,20.303
2026/01/14,10:29:33,1773,1773000,NORMAL,20.28,20.305,20.176
2026/01/14,10:29:34,1774,1774000,NORMAL,20.263,20.308,20.283
2026/01/14,10:29:35,1775,1775000,NORMAL,20.195,20.491,20.348
2026/01/14,10:29:36,1776,1776000,NORMAL,20.491,20.414,20.335
2026/01/14,10:29:37,1777,1777000,NORMAL,20.14,20.461,20.357
2026/01/14,10:29:38,1778,1778000,NORMAL,20.25,20.408,20.275
2026/01/14,10:29:39,1779,1779000,NORMAL,20.39,20.203,20.315
2026/01/14,10:29:40,1780,1780000,NORMAL,20.332,20.299,20.438
2026/01/14,10:29:41,1781,1781000,NORMAL,20.11,20.386,20.433
2026/01/14,10:29:42,1782,1782000,NORMAL,20.332,20.336,20.184
2026/01/14,10:29:43,1783,1783000,NORMAL,20.232,20.222,20.29
2026/01/14,10:29:44,1784,1784000,NORMAL,20.271,20.384,20.167
2026/01/14,10:29:45,1785,1785000,NORMAL,20.209,20.187,20.229
2026/01/14,10:29:46,1786,1786000,NORMAL,20.399,20.475,20.122
2026/01/14,10:29:47,1787,1787000,NORMAL,20.459,20.483,20.27
2026/01/14,10:29:48,1788,1788000,NORMAL,20.369,20.44,20.226
2026/01/14,10:29:49,1789,1789000,NORMAL,20.313,20.472,20.443
2026/01/14,10:29:50,1790,1790000,NORMAL,20.396,20.364,20.083
2026/01/14,10:29:51,1791,1791000,NORMAL,20.24,20.17,20.223
2026/01/14,10:29:52,1792,1792000,NORMAL,20.348,20.218,20.143
2026/01/14,10:29:53,1793,1793000,NORMAL,20.396,20.496,20.386
2026/01/14,10:29:54,1794,1794000,NORMAL,20.491,20.345,20.175
2026/01/14,10:29:55,1795,1795000,NORMAL,20.145,20.425,20.412
2026/01/14,10:29:56,1796,1796000,NORMAL,20.4,20.461,20.408
2026/01/14,10:29:57,1797,1797000,NORMAL,20.45,20.303,20.236
2026/01/14,10:29:58,1798,1798000,NORMAL,20.161,20.157,20.426
2026/01/14,10:29:59,1799,1799000,NORMAL,20.495,20.45,20.135
2026/01/14,10:30:00,1800,1800000,NORMAL,20.261,20.396,20.267
2026/01/14,10:30:01,1801,1801000,NORMAL,20.152,20.409,20.399
2026/01/14,10:30:02,1802,1802000,NORMAL,20.44,20.499,20.19
2026/01/14,10:30:03,1803,1803000,NORMAL,20.288,20.256,20.285
2026/01/14,10:30:04,1804,1804000,NORMAL,20.261,20.43,20.325
2026/01/14,10:30:05,1805,1805000,NORMAL,20.103,20.287,20.248
2026/01/14,10:30:06,1806,1806000,NORMAL,20.199,20.216,20.077
2026/01/14,10:30:07,1807,1807000,NORMAL,20.217,20.3,20.263
2026/01/14,10:30:08,1808,1808000,NORMAL,20.289,20.194,20.243
2026/01/14,10:30:09,1809,1809000,NORMAL,20.399,20.417,20.071
2026/01/14,10:30:10,1810,1810000,NORMAL,20.312,20.376,20.321
2026/01/14,10:30:11,1811,1811000,NORMAL,20.469,20.253,20.25
2026/01/14,10:30:12,1812,1812000,NORMAL,20.448,20.259,20.409
2026/01/14,10:30:13,1813,1813000,NORMAL,20.306,20.38,20.284
2026/01/14,10:30:14,1814,1814000,NORMAL,20.215,20.297,20.447
2026/01/14,10:30:15,1815,1815000,NORMAL,20.154,20.543,20.438
2026/01/14,10:30:16,1816,1816000,NORMAL,20.202,20.518,20.077
2026/01/14,10:30:17,1817,1817000,NORMAL,20.131,20.295,20.442
2026/01/14,10:30:18,1818,1818000,NORMAL,20.459,20.232,20.374
2026/01/14,10:30:19,1819,1819000,NORMAL,20.494,20.2,20.063
2026/01/14,10:30:20,1820,1820000,NORMAL,20.237,20.515,20.168
2026/01/14,10:30:21,1821,1821000,NORMAL,20.491,20.362,20.181
2026/01/14,10:30:22,1822,1822000,NORMAL,20.403,20.238,20.099
2026/01/14,10:30:23,1823,1823000,NORMAL,20.37,20.229,20.19
2026/01/14,10:30:24,1824,1824000,NORMAL,20.384,20.321,20.126
2026/01/14,10:30:25,1825,1825000,NORMAL,20.331,20.344,20.315
2026/01/14,10:30:26,1826,1826000,NORMAL,20.367,20.424,20.169
2026/01/14,10:30:27,1827,1827000,NORMAL,20.329,20.469,20.094
2026/01/14,10:30:28,1828,1828000,NORMAL,20.106,20.385,20.391
2026/01/14,10:30:29,1829,1829000,NORMAL,20.277,20.218,20.346
2026/01/14,10:30:30,1830,1830000,NORMAL,20.444,20.443,20.214
2026/01/14,10:30:31,1831,1831000,NORMAL,20.43,20.321,20.355
2026/01/14,10:30:32,1832,1832000,NORMAL,20.221,20.413,20.3
2026/01/14,10:30:33,1833,1833000,NORMAL,20.369,20.268,20.238
2026/01/14,10:30:34,1834,1834000,NORMAL,20.145,20.526,20.178
2026/01/14,10:30:35,1835,1835000,NORMAL,20.402,20.391,20.348
2026/01/14,10:30:36,1836,1836000,NORMAL,20.394,20.241,20.358
2026/01/14,10:30:37,1837,1837000,NORMAL,20.148,20.549,20.297
2026/01/14,10:30:38,1838,1838000,NORMAL,20.276,20.538,20.36
2026/01/14,10:30:39,1839,1839000,NORMAL,20.402,20.535,20.294
2026/01/14,10:30:40,1840,1840000,NORMAL,20.378,20.448,20.199
2026/01/14,10:30:41,1841,1841000,NORMAL,20.414,20.37,20.146
2026/01/14,10:30:42,1842,1842000,NORMAL,20.162,20.502,20.095
2026/01/14,10:30:43,1843,1843000,NORMAL,20.181,20.387,20.316
2026/01/14,10:30:44,1844,1844000,NORMAL,20.298,20.191,20.405
2026/01/14,10:30:45,1845,1845000,NORMAL,20.464,20.208,20.141
2026/01/14,10:30:46,1846,1846000,NORMAL,20.431,20.373,20.205
2026/01/14,10:30:47,1847,1847000,NORMAL,20.131,20.346,20.31
2026/01/14,10:30:48,1848,1848000,NORMAL,20.196,20.442,20.31
2026/01/14,10:30:49,1849,1849000,NORMAL,20.424,20.455,20.212
2026/01/14,10:30:50,1850,1850000,NORMAL,20.261,20.497,20.255
2026/01/14,10:30:51,1851,1851000,NORMAL,20.177,20.39,20.413
2026/01/14,10:30:52,1852,1852000,NORMAL,20.201,20.189,20.436
2026/01/14,10:30:53,1853,1853000,NORMAL,20.492,20.388,20.425
2026/01/14,10:30:54,1854,1854000,NORMAL,20.159,20.48,20.258
2026/01/14,10:30:55,1855,1855000,NORMAL,20.369,20.543,20.406
2026/01/14,10:30:56,1856,1856000,NORMAL,20.105,20.543,20.14
2026/01/14,10:30:57,1857,1857000,NORMAL,20.325,20.171,20.219
2026/01/14,10:30:58,1858,1858000,NORMAL,20.361,20.352,20.285
2026/01/14,10:30:59,1859,1859000,NORMAL,20.101,20.238,20.36
2026/01/14,10:31:00,1860,1860000,NORMAL,20.138,20.46,20.111
2026/01/14,10:31:01,1861,1861000,NORMAL,20.255,20.283,20.244
2026/01/14,10:31:02,1862,1862000,NORMAL,20.144,20.163,20.119
2026/01/14,10:31:03,1863,1863000,NORMAL,20.366,20.339,20.314
2026/01/14,10:31:04,1864,1864000,NORMAL,20.336,20.525,20.251
2026/01/14,10:31:05,1865,1865000,NORMAL,20.106,20.167,20.422
2026/01/14,10:31:06,1866,1866000,NORMAL,20.239,20.532,20.14
2026/01/14,10:31:07,1867,1867000,NORMAL,20.347,20.222,20.29
2026/01/14,10:31:08,1868,1868000,NORMAL,20.179,20.499,20.177
2026/01/14,10:31:09,1869,1869000,NORMAL,20.185,20.365,20.199
2026/01/14,10:31:10,1870,1870000,NORMAL,20.109,20.309,20.254
2026/01/14,10:31:11,1871,1871000,NORMAL,20.374,20.359,20.073
2026/01/14,10:31:12,1872,1872000,NORMAL,20.15,20.357,20.445
2026/01/14,10:31:13,1873,1873000,NORMAL,20.149,20.174,20.062
2026/01/14,10:31:14,1874,1874000,NORMAL,20.26,20.267,20.07
2026/01/14,10:31:15,1875,1875000,NORMAL,20.486,20.187,20.307
2026/01/14,10:31:16,1876,1876000,NORMAL,20.216,20.396,20.415
2026/01/14,10:31:17,1877,1877000,NORMAL,20.394,20.494,20.295
2026/01/14,10:31:18,1878,1878000,NORMAL,20.232,20.275,20.277
2026/01/14,10:31:19,1879,1879000,NORMAL,20.269,20.412,20.058
2026/01/14,10:31:20,1880,1880000,NORMAL,20.389,20.473,20.312
2026/01/14,10:31:21,1881,1881000,NORMAL,20.3,20.35,20.334
2026/01/14,10:31:22,1882,1882000,NORMAL,20.138,20.159,20.444
2026/01/14,10:31:23,1883,1883000,NORMAL,20.217,20.246,20.325
2026/01/14,10:31:24,1884,1884000,NORMAL,20.251,20.303,20.373
2026/01/14,10:31:25,1885,1885000,NORMAL,20.204,20.215,20.433
2026/01/14,10:31:26,1886,1886000,NORMAL,20.24,20.228,20.39
2026/01/14,10:31:27,1887,1887000,NORMAL,20.317,20.33,20.237
2026/01/14,10:31:28,1888,1888000,NORMAL,20.267,20.216,20.08
2026/01/14,10:31:29,1889,1889000,NORMAL,20.338,20.238,20.256
2026/01/14,10:31:30,1890,1890000,NORMAL,20.198,20.269,20.274
2026/01/14,10:31:31,1891,1891000,NORMAL,20.256,20.319,20.344
2026/01/14,10:31:32,1892,1892000,NORMAL,20.313,20.201,20.071
2026/01/14,10:31:33,1893,1893000,NORMAL,20.475,20.461,20.103
2026/01/14,10:31:34,1894,1894000,NORMAL,20.248,20.499,20.274
2026/01/14,10:31:35,1895,1895000,NORMAL,20.298,20.466,20.423
2026/01/14,10:31:36,1896,1896000,NORMAL,20.204,20.505,20.193
2026/01/14,10:31:37,1897,1897000,NORMAL,20.162,20.395,20.295
2026/01/14,10:31:38,1898,1898000,NORMAL,20.193,20.222,20.288
2026/01/14,10:31:39,1899,1899000,NORMAL,20.421,20.344,20.09
2026/01/14,10:31:40,1900,1900000,NORMAL,20.149,20.359,20.423
2026/01/14,10:31:41,1901,1901000,NORMAL,20.494,20.357,20.171
2026/01/14,10:31:42,1902,1902000,NORMAL,20.26,20.228,20.335
2026/01/14,10:31:43,1903,1903000,NORMAL,20.219,20.418,20.183
2026/01/14,10:31:44,1904,1904000,NORMAL,20.19,20.182,20.109
2026/01/14,10:31:45,1905,1905000,NORMAL,20.189,20.282,20.331
2026/01/14,10:31:46,1906,1906000,NORMAL,20.157,20.219,20.125
2026/01/14,10:31:47,1907,1907000,NORMAL,20.441,20.436,20.053
2026/01/14,10:31:48,1908,1908000,NORMAL,20.129,20.5,20.063
2026/01/14,10:31:49,1909,1909000,NORMAL,20.331,20.269,20.424
2026/01/14,10:31:50,1910,1910000,NORMAL,20.187,20.177,20.088
2026/01/14,10:31:51,1911,1911000,NORMAL,20.163,20.222,20.363
2026/01/14,10:31:52,1912,1912000,NORMAL,20.307,20.246,20.229
2026/01/14,10:31:53,1913,1913000,NORMAL,20.165,20.462,20.336
2026/01/14,10:31:54,1914,1914000,NORMAL,20.156,20.351,20.138
2026/01/14,10:31:55,1915,1915000,NORMAL,20.488,20.303,20.076
2026/01/14,10:31:56,1916,1916000,NORMAL,20.2,20.245,20.086
2026/01/14,10:31:57,1917,1917000,NORMAL,20.436,20.502,20.062
2026/01/14,10:31:58,1918,1918000,NORMAL,20.408,20.301,20.328
2026/01/14,10:31:59,1919,1919000,NORMAL,20.296,20.217,20.381
2026/01/14,10:32:00,1920,1920000,NORMAL,20.406,20.264,20.424
2026/01/14,10:32:01,1921,1921000,NORMAL,20.141,20.267,20.432
2026/01/14,10:32:02,1922,1922000,NORMAL,20.276,20.531,20.112
2026/01/14,10:32:03,1923,1923000,NORMAL,20.312,20.536,20.388
2026/01/14,10:32:04,1924,1924000,NORMAL,20.12,20.297,20.269
2026/01/14,10:32:05,1925,1925000,NORMAL,20.302,20.326,20.344
2026/01/14,10:32:06,1926,1926000,NORMAL,20.419,20.266,20.423
2026/01/14,10:32:07,1927,1927000,NORMAL,20.258,20.368,20.435
2026/01/14,10:32:08,1928,1928000,NORMAL,20.474,20.267,20.225
2026/01/14,10:32:09,1929,1929000,NORMAL,20.203,20.542,20.121
2026/01/14,10:32:10,1930,1930000,NORMAL,20.268,20.402,20.311
2026/01/14,10:32:11,1931,1931000,NORMAL,20.349,20.241,20.078
2026/01/14,10:32:12,1932,1932000,NORMAL,20.408,20.477,20.084
2026/01/14,10:32:13,1933,1933000,NORMAL,20.368,20.441,20.375
2026/01/14,10:32:14,1934,1934000,NORMAL,20.4,20.2,20.32
2026/01/14,10:32:15,1935,1935000,NORMAL,20.365,20.27,20.292
2026/01/14,10:32:16,1936,1936000,NORMAL,20.119,20.176,20.328
2026/01/14,10:32:17,1937,1937000,NORMAL,20.437,20.541,20.279
2026/01/14,10:32:18,1938,1938000,NORMAL,20.244,20.505,20.108
2026/01/14,10:32:19,1939,1939000,NORMAL,20.185,20.298,20.201
2026/01/14,10:32:20,1940,1940000,NORMAL,20.203,20.442,20.268
2026/01/14,10:32:21,1941,1941000,NORMAL,20.23,20.298,20.107
2026/01/14,10:32:22,1942,1942000,NORMAL,20.432,20.231,20.377
2026/01/14,10:32:23,1943,1943000,NORMAL,20.442,20.261,20.264
2026/01/14,10:32:24,1944,1944000,NORMAL,20.347,20.458,20.246
2026/01/14,10:32:25,1945,1945000,NORMAL,20.449,20.356,20.125
2026/01/14,10:32:26,1946,1946000,NORMAL,20.153,20.437,20.067
2026/01/14,10:32:27,1947,1947000,NORMAL,20.259,20.209,20.325
2026/01/14,10:32:28,1948,1948000,NORMAL,20.239,20.539,20.275
2026/01/14,10:32:29,1949,1949000,NORMAL,20.379,20.27,20.424
2026/01/14,10:32:30,1950,1950000,NORMAL,20.325,20.485,20.224
2026/01/14,10:32:31,1951,1951000,NORMAL,20.485,20.314,20.18
2026/01/14,10:32:32,1952,1952000,NORMAL,20.32,20.468,20.117
2026/01/14,10:32:33,1953,1953000,NORMAL,20.303,20.368,20.419
2026/01/14,10:32:34,1954,1954000,NORMAL,20.306,20.184,20.057
2026/01/14,10:32:35,1955,1955000,NORMAL,20.2,20.528,20.276
2026/01/14,10:32:36,1956,1956000,NORMAL,20.1,20.154,20.173
2026/01/14,10:32:37,1957,1957000,NORMAL,20.326,20.424,20.264
2026/01/14,10:32:38,1958,1958000,NORMAL,20.289,20.274,20.273
2026/01/14,10:32:39,1959,1959000,NORMAL,20.177,20.237,20.427
2026/01/14,10:32:40,1960,1960000,NORMAL,20.472,20.379,20.125
2026/01/14,10:32:41,1961,1961000,NORMAL,20.437,20.319,20.389
2026/01/14,10:32:42,1962,1962000,NORMAL,20.473,20.276,20.34
2026/01/14,10:32:43,1963,1963000,NORMAL,20.187,20.183,20.088
2026/01/14,10:32:44,1964,1964000,NORMAL,20.145,20.179,20.05
2026/01/14,10:32:45,1965,1965000,NORMAL,20.22,20.508,20.288
2026/01/14,10:32:46,1966,1966000,NORMAL,20.171,20.273,20.186
2026/01/14,10:32:47,1967,1967000,NORMAL,20.099,20.212,20.434
2026/01/14,10:32:48,1968,1968000,NORMAL,20.102,20.202,20.12
2026/01/14,10:32:49,1969,1969000,NORMAL,20.405,20.185,20.377
2026/01/14,10:32:50,1970,1970000,NORMAL,20.12,20.497,20.398
2026/01/14,10:32:51,1971,1971000,NORMAL,20.098,20.522,20.322
2026/01/14,10:32:52,1972,1972000,NORMAL,20.234,20.201,20.179
2026/01/14,10:32:53,1973,1973000,NORMAL,20.323,20.379,20.439
2026/01/14,10:32:54,1974,1974000,NORMAL,20.396,20.303,20.242
2026/01/14,10:32:55,1975,1975000,NORMAL,20.442,20.499,20.216
2026/01/14,10:32:56,1976,1976000,NORMAL,20.45,20.324,20.055
2026/01/14,10:32:57,1977,1977000,NORMAL,20.483,20.473,20.217
2026/01/14,10:32:58,1978,1978000,NORMAL,20.106,20.194,20.254
2026/01/14,10:32:59,1979,1979000,NORMAL,20.493,20.281,20.152
2026/01/14,10:33:00,1980,1980000,NORMAL,20.309,20.268,20.076
2026/01/14,10:33:01,1981,1981000,NORMAL,20.345,20.355,20.228
2026/01/14,10:33:02,1982,1982000,NORMAL,20.154,20.339,20.345
2026/01/14,10:33:03,1983,1983000,NORMAL,20.111,20.484,20.242
2026/01/14,10:33:04,1984,1984000,NORMAL,20.452,20.25,20.403
2026/01/14,10:33:05,1985,1985000,NORMAL,20.446,20.217,20.158
2026/01/14,10:33:06,1986,1986000,NORMAL,20.332,20.54,20.267
2026/01/14,10:33:07,1987,1987000,NORMAL,20.115,20.189,20.321
2026/01/14,10:33:08,1988,1988000,NORMAL,20.47,20.431,20.167
2026/01/14,10:33:09,1989,1989000,NORMAL,20.442,20.513,20.257
2026/01/14,10:33:10,1990,1990000,NORMAL,20.335,20.337,20.168
2026/01/14,10:33:11,1991,1991000,NORMAL,20.287,20.306,20.378
2026/01/14,10:33:12,1992,1992000,NORMAL,20.134,20.421,20.25
2026/01/14,10:33:13,1993,1993000,NORMAL,20.235,20.46,20.092
2026/01/14,10:33:14,1994,1994000,NORMAL,20.212,20.279,20.066
2026/01/14,10:33:15,1995,1995000,NORMAL,20.285,20.361,20.261
2026/01/14,10:33:16,1996,1996000,NORMAL,20.309,20.511,20.337
2026/01/14,10:33:17,1997,1997000,NORMAL,20.37,20.324,20.419
2026/01/14,10:33:18,1998,1998000,NORMAL,20.12,20.54,20.271
2026/01/14,10:33:19,1999,1999000,NORMAL,20.135,20.165,20.275
2026/01/14,10:33:20,2000,2000000,NORMAL,20.471,20.179,20.288
2026/01/14,10:33:21,2001,2001000,NORMAL,20.419,20.403,20.127
2026/01/14,10:33:22,2002,2002000,NORMAL,20.198,20.42,20.213
2026/01/14,10:33:23,2003,2003000,NORMAL,20.137,20.445,20.3
2026/01/14,10:33:24,2004,2004000,NORMAL,20.319,20.382,20.339
2026/01/14,10:33:25,2005,2005000,NORMAL,20.138,20.167,20.391
2026/01/14,10:33:26,2006,2006000,NORMAL,20.109,20.419,20.254
2026/01/14,10:33:27,2007,2007000,NORMAL,20.289,20.308,20.145
2026/01/14,10:33:28,2008,2008000,NORMAL,20.176,20.419,20.358
2026/01/14,10:33:29,2009,2009000,NORMAL,20.437,20.298,20.239
2026/01/14,10:33:30,2010,2010000,NORMAL,20.377,20.228,20.247
2026/01/14,10:33:31,2011,2011000,NORMAL,20.395,20.46,20.066
2026/01/14,10:33:32,2012,2012000,NORMAL,20.164,20.445,20.436
2026/01/14,10:33:33,2013,2013000,NORMAL,20.274,20.497,20.256
2026/01/14,10:33:34,2014,2014000,NORMAL,20.236,20.16,20.126
2026/01/14,10:33:35,2015,2015000,NORMAL,20.341,20.299,20.294
2026/01/14,10:33:36,2016,2016000,NORMAL,20.344,20.432,20.219
2026/01/14,10:33:37,2017,2017000,NORMAL,20.424,20.361,20.392
2026/01/14,10:33:38,2018,2018000,NORMAL,20.096,20.434,20.168
2026/01/14,10:33:39,2019,2019000,NORMAL,20.13,20.442,20.322
2026/01/14,10:33:40,2020,2020000,NORMAL,20.407,20.226,20.128
2026/01/14,10:33:41,2021,2021000,NORMAL,20.293,20.382,20.234
2026/01/14,10:33:42,2022,2022000,NORMAL,20.428,20.487,20.221
2026/01/14,10:33:43,2023,2023000,NORMAL,20.295,20.488,20.273
2026/01/14,10:33:44,2024,2024000,NORMAL,20.42,20.521,20.195
2026/01/14,10:33:45,2025,2025000,NORMAL,20.16,20.262,20.179
2026/01/14,10:33:46,2026,2026000,NORMAL,20.486,20.407,20.364
2026/01/14,10:33:47,2027,2027000,NORMAL,20.117,20.258,20.101
2026/01/14,10:33:48,2028,2028000,NORMAL,20.484,20.251,20.353
2026/01/14,10:33:49,2029,2029000,NORMAL,20.248,20.234,20.116
2026/01/14,10:33:50,2030,2030000,NORMAL,20.283,20.262,20.099
2026/01/14,10:33:51,2031,2031000,NORMAL,20.45,20.487,20.103
2026/01/14,10:33:52,2032,2032000,NORMAL,20.219,20.226,20.439
2026/01/14,10:33:53,2033,2033000,NORMAL,20.155,20.263,20.336
2026/01/14,10:33:54,2034,2034000,NORMAL,20.413,20.397,20.175
2026/01/14,10:33:55,2035,2035000,NORMAL,20.44,20.436,20.154
2026/01/14,10:33:56,2036,2036000,NORMAL,20.468,20.363,20.306
2026/01/14,10:33:57,2037,2037000,NORMAL,20.351,20.502,20.41
2026/01/14,10:33:58,2038,2038000,NORMAL,20.325,20.33,20.171
2026/01/14,10:33:59,2039,2039000,NORMAL,20.44,20.512,20.423
2026/01/14,10:34:00,2040,2040000,NORMAL,20.424,20.29,20.386
2026/01/14,10:34:01,2041,2041000,NORMAL,20.208,20.366,20.392
2026/01/14,10:34:02,2042,2042000,NORMAL,20.429,20.366,20.381
2026/01/14,10:34:03,2043,2043000,NORMAL,20.167,20.322,20.4
2026/01/14,10:34:04,2044,2044000,NORMAL,20.184,20.398,20.364
2026/01/14,10:34:05,2045,2045000,NORMAL,20.263,20.427,20.312
2026/01/14,10:34:06,2046,2046000,NORMAL,20.362,20.371,20.177
2026/01/14,10:34:07,2047,2047000,NORMAL,20.328,20.364,20.223
2026/01/14,10:34:08,2048,2048000,NORMAL,20.187,20.514,20.291
2026/01/14,10:34:09,2049,2049000,NORMAL,20.234,20.469,20.166
2026/01/14,10:34:10,2050,2050000,NORMAL,20.385,20.44,20.072
2026/01/14,10:34:11,2051,2051000,NORMAL,20.181,20.226,20.093
2026/01/14,10:34:12,2052,2052000,NORMAL,20.349,20.336,20.187
2026/01/14,10:34:13,2053,2053000,NORMAL,20.158,20.485,20.243
2026/01/14,10:34:14,2054,2054000,NORMAL,20.113,20.173,20.043
2026/01/14,10:34:15,2055,2055000,NORMAL,20.227,20.333,20.272
2026/01/14,10:34:16,2056,2056000,NORMAL,20.174,20.349,20.254
2026/01/14,10:34:17,2057,2057000,NORMAL,20.366,20.337,20.305
2026/01/14,10:34:18,2058,2058000,NORMAL,20.26,20.36,20.374
2026/01/14,10:34:19,2059,2059000,NORMAL,20.19,20.275,20.429
2026/01/14,10:34:20,2060,2060000,NORMAL,20.436,20.514,20.119
2026/01/14,10:34:21,2061,2061000,NORMAL,20.222,20.469,20.439
2026/01/14,10:34:22,2062,2062000,NORMAL,20.218,20.314,20.3
2026/01/14,10:34:23,2063,2063000,NORMAL,20.241,20.178,20.191
2026/01/14,10:34:24,2064,2064000,NORMAL,20.201,20.201,20.282
2026/01/14,10:34:25,2065,2065000,NORMAL,20.427,20.215,20.44
2026/01/14,10:34:26,2066,2066000,NORMAL,20.251,20.285,20.408
2026/01/14,10:34:27,2067,2067000,NORMAL,20.463,20.493,20.359
2026/01/14,10:34:28,2068,2068000,NORMAL,20.467,20.218,20.113
2026/01/14,10:34:29,2069,2069000,NORMAL,20.264,20.289,20.418
2026/01/14,10:34:30,2070,2070000,NORMAL,20.212,20.464,20.213
2026/01/14,10:34:31,2071,2071000,NORMAL,20.398,20.239,20.428
2026/01/14,10:34:32,2072,2072000,NORMAL,20.215,20.34,20.162
2026/01/14,10:34:33,2073,2073000,NORMAL,20.256,20.448,20.16
2026/01/14,10:34:34,2074,2074000,NORMAL,20.151,20.303,20.35
2026/01/14,10:34:35,2075,2075000,NORMAL,20.117,20.359,20.377
2026/01/14,10:34:36,2076,2076000,NORMAL,20.201,20.333,20.226
2026/01/14,10:34:37,2077,2077000,NORMAL,20.243,20.48,20.062
2026/01/14,10:34:38,2078,2078000,NORMAL,20.464,20.393,20.267
2026/01/14,10:34:39,2079,2079000,NORMAL,20.255,20.168,20.043
2026/01/14,10:34:40,2080,2080000,NORMAL,20.161,20.505,20.287
2026/01/14,10:34:41,2081,2081000,NORMAL,20.187,20.264,20.379
2026/01/14,10:34:42,2082,2082000,NORMAL,20.309,20.236,20.079
2026/01/14,10:34:43,2083,2083000,NORMAL,20.479,20.168,20.313
2026/01/14,10:34:44,2084,2084000,NORMAL,20.378,20.322,20.261
2026/01/14,10:34:45,2085,2085000,NORMAL,20.251,20.426,20.319
2026/01/14,10:34:46,2086,2086000,NORMAL,20.341,20.411,20.394
2026/01/14,10:34:47,2087,2087000,NORMAL,20.298,20.441,20.406
2026/01/14,10:34:48,2088,2088000,NORMAL,20.115,20.422,20.216
2026/01/14,10:34:49,2089,2089000,NORMAL,20.26,20.472,20.284
2026/01/14,10:34:50,2090,2090000,NORMAL,20.252,20.161,20.4
2026/01/14,10:34:51,2091,2091000,NORMAL,20.142,20.356,20.24
2026/01/14,10:34:52,2092,2092000,NORMAL,20.358,20.239,20.42
2026/01/14,10:34:53,2093,2093000,NORMAL,20.442,20.489,20.095
2026/01/14,10:34:54,2094,2094000,NORMAL,20.258,20.52,20.186
2026/01/14,10:34:55,2095,2095000,NORMAL,20.462,20.396,20.189
2026/01/14,10:34:56,2096,2096000,NORMAL,20.281,20.28,20.41
2026/01/14,10:34:57,2097,2097000,NORMAL,20.457,20.149,20.409
2026/01/14,10:34:58,2098,2098000,NORMAL,20.185,20.385,20.266
2026/01/14,10:34:59,2099,2099000,NORMAL,20.187,20.453,20.063
2026/01/14,10:35:00,2100,2100000,NORMAL,20.159,20.228,20.164
2026/01/14,10:35:01,2101,2101000,NORMAL,20.101,20.433,20.052
2026/01/14,10:35:02,2102,2102000,NORMAL,20.141,20.155,20.125
2026/01/14,10:35:03,2103,2103000,NORMAL,20.106,20.214,20.398
2026/01/14,10:35:04,2104,2104000,NORMAL,20.23,20.476,20.368
2026/01/14,10:35:05,2105,2105000,NORMAL,20.279,20.315,20.1
2026/01/14,10:35:06,2106,2106000,NORMAL,20.456,20.424,20.262
2026/01/14,10:35:07,2107,2107000,NORMAL,20.224,20.504,20.333
2026/01/14,10:35:08,2108,2108000,NORMAL,20.464,20.382,20.244
2026/01/14,10:35:09,2109,2109000,NORMAL,20.474,20.307,20.327
2026/01/14,10:35:10,2110,2110000,NORMAL,20.353,20.146,20.369
2026/01/14,10:35:11,2111,2111000,NORMAL,20.312,20.507,20.069
2026/01/14,10:35:12,2112,2112000,NORMAL,20.135,20.494,20.396
2026/01/14,10:35:13,2113,2113000,NORMAL,20.459,20.402,20.083
